Station_ID,state_abbr,date,avg_temp_c,avg_humidity_pct,avg_wind_speed_kmh,avg_visibility_km,total_precip_mm,avg_pressure_hpa
KJFK_New_York,NY,2023-11-12,4.21875,61.0625,11.818590625,16.0692599,0.0,1030.9123582187501
KJFK_New_York,NY,2023-11-13,5.034722222222222,67.5,9.605748125,16.0692599,0.0,1025.0814179375
KJFK_New_York,NY,2023-11-14,8.297491039426523,57.83870967741935,21.544390322580643,16.071596038709675,0.0,1024.142650548387
KJFK_New_York,NY,2023-11-15,7.34375,69.5,12.57296875,16.0692599,0.0,1028.2667410312501
KJFK_New_York,NY,2023-11-16,10.625,76.1875,12.77413625,16.0692599,0.0,1022.8379345625
KJFK_New_York,NY,2023-11-17,12.95138888888889,84.78125,18.557701875,16.0692599,0.0,1015.32438175
KJFK_New_York,NY,2023-11-18,10.895061728395062,67.88888888888889,23.871876666666665,16.071942133333334,0.0,1006.8866266666666
KJFK_New_York,NY,2023-11-19,8.194444444444445,53.84375,18.960036875,16.0692599,0.0,1013.32429515625
KJFK_New_York,NY,2023-11-20,4.357638888888888,46.71875,15.4898975,16.0692599,0.0,1027.1555818125
KJFK_New_York,NY,2023-11-21,5.416666666666667,72.16666666666667,25.347105,14.625771327777777,14.478,1027.759958361111
KJFK_New_York,NY,2023-11-22,11.553030303030303,88.1590909090909,23.591461363636366,10.969115136363635,28.702,1005.6577775681818
KJFK_New_York,NY,2023-11-23,9.288194444444445,59.9375,23.23484625,16.0692599,0.0,1010.3506214375
KJFK_New_York,NY,2023-11-24,6.961805555555555,50.125,24.1401,16.0692599,0.0,1020.07591021875
KJFK_New_York,NY,2023-11-25,1.2152777777777777,56.8125,10.812753125,16.0692599,0.0,1028.41489559375
KJFK_New_York,NY,2023-11-26,7.069444444444445,79.9,21.484689,13.778766744999999,9.906,1016.7635975
KJFK_New_York,NY,2023-11-27,8.333333333333332,73.875,26.393176,15.87292042,2.032,1005.36839515
KJFK_New_York,NY,2023-11-28,1.5522875816993464,46.3235294117647,28.636785294117647,15.976012847058822,0.0,1011.3553334705883
KJFK_New_York,NY,2023-11-29,0.0868055555555556,51.8125,23.184554375,16.0692599,0.0,1018.626112
KJFK_New_York,NY,2023-11-30,5.381944444444445,57.34375,17.048945625,16.0692599,0.0,1019.86426084375
KJFK_New_York,NY,2023-12-01,6.637426900584796,86.07894736842105,10.92657157894737,12.662117715789472,24.637999999999998,1019.3746824210527
