turbine_id,state_abbr,county,project_name,year,turbine_capacity,t_hh,t_rd,t_rsa,t_ttlh,latitude,longitude
3054841,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.339794,-102.145088
3054860,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.383873,-102.061111
3054828,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.412632,-102.079834
3054818,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.375893,-102.117401
3054851,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.351532,-102.102661
3054806,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.335094,-102.192719
3054849,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.351902,-102.112457
3054655,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.406982,-102.163177
3054804,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.327435,-102.210243
3054805,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.329033,-102.206062
3054659,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.354282,-102.205734
3054857,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.383713,-102.078354
3054765,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.405415,-102.125748
3054639,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.382015,-102.230339
3054688,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.386883,-102.162399
3054827,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.409012,-102.083961
3054847,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.351025,-102.121529
3054798,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.413933,-102.113274
3054658,CO,Kit Carson County,Carousel,2015.0,1700.0,80.0,100.0,7853.98,130.1,39.351463,-102.20977
3109666,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.345341,-79.24118
3111344,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.307243,-79.151878
3111360,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.334282,-79.147118
3111908,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.273384,-79.124298
3112009,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.328773,-79.131409
3108345,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.336887,-79.23053
3111198,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.315578,-79.166077
3109668,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.301025,-79.267807
3109816,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.332756,-79.204391
3109915,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.310574,-79.157509
3112080,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.276474,-79.137535
3111650,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.320007,-79.124825
3112091,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.318352,-79.121712
3111442,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.325665,-79.149254
3111322,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.329845,-79.139481
3111305,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.33181,-79.154083
3106593,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.330956,-79.22879
3109011,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.308937,-79.154778
3109585,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.327805,-79.204475
3110142,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.348808,-79.243126
3110413,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.29739,-79.264534
3110752,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.331833,-79.217415
3110726,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.294346,-79.26207
3109385,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.339153,-79.195595
3111346,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.328247,-79.151947
3111962,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.278057,-79.13195
3109969,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.30846,-79.202927
3111320,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.334534,-79.155899
3112513,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.283657,-79.135323
3107508,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.333969,-79.229752
3111680,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.281082,-79.13308
3111883,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.276306,-79.127327
3112058,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.283344,-79.142075
3111281,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.332321,-79.14225
3109774,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.304543,-79.143669
3112558,NY,Chautauqua County,Cassadaga,2021.0,3675.0,91.0,117.0,10751.32,149.4,42.323891,-79.124641
3110749,NY,Chautauqua County,Cassadaga,2021.0,2625.0,93.0,114.0,10207.03,150.0,42.337318,-79.223328
3031682,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.960194,-88.443192
3031712,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001991,-88.37619
3030819,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.986294,-88.409393
3031680,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.95689,-88.473595
3030732,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012894,-88.391792
3031711,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.955193,-88.488892
3031676,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.97179,-88.493095
3026554,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.016891,-88.428894
3026529,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.954891,-88.369591
3030831,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.984592,-88.374496
3031673,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.971291,-88.485291
3031664,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001392,-88.445396
3026566,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.982292,-88.474297
3026588,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.959991,-88.404594
3031671,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.986691,-88.404396
3026593,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.950893,-88.384491
3026583,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.954594,-88.446396
3031674,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.971394,-88.476997
3031703,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.013191,-88.451294
3030827,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.957092,-88.459595
3031663,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001694,-88.448692
3026592,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.95079,-88.388695
3031697,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.937592,-88.430496
3031675,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.971394,-88.472992
3031659,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.011593,-88.480591
3026576,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.969692,-88.410995
3030829,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.925491,-88.454895
3026590,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.957691,-88.393494
3031707,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012493,-88.396095
3030825,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.954792,-88.437195
3031658,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.018791,-88.492294
3031693,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.943291,-88.458397
3031679,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956593,-88.508095
3026532,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.942192,-88.486092
3031690,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.942291,-88.481895
3031686,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956692,-88.420097
3030830,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012291,-88.400597
3026563,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.000492,-88.400291
3031668,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.986492,-88.449898
3026600,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.968792,-88.379997
3026561,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001892,-88.452095
3031709,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.940193,-88.389091
3031713,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.000492,-88.481995
3030824,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.961594,-88.466194
3026568,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.986794,-88.399391
3031708,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.010792,-88.427094
3031670,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.990494,-88.429497
3031696,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.942791,-88.438095
3031666,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.999992,-88.392998
3031657,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.018692,-88.49649
3031718,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.011093,-88.419197
3026597,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.943291,-88.405991
3030821,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.969891,-88.406998
3026598,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.947693,-88.374695
3031704,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956993,-88.462395
3031685,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956593,-88.424294
3031714,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.015991,-88.439293
3026609,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001991,-88.380997
3026594,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.950893,-88.380394
3031667,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.000393,-88.476692
3026607,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.96899,-88.460693
3031689,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.944592,-88.495796
3026547,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.019093,-88.487892
3026585,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.954792,-88.432091
3026603,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.99419,-88.409393
3026580,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.976593,-88.385994
3031669,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.990192,-88.446892
3026550,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.01239,-88.472298
3026562,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.00119,-88.441498
3026560,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.004192,-88.458298
3031702,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.943291,-88.397896
3026572,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.974392,-88.446396
3031710,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.950191,-88.498894
3031700,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.94709,-88.419197
3031683,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.961891,-88.437492
3031698,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.937691,-88.426491
3026534,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.928593,-88.445694
3026601,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.939793,-88.447395
3026533,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.928593,-88.449791
3026570,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.971394,-88.481094
3031677,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.968094,-88.441093
3026591,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.957691,-88.389595
3026528,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.958992,-88.494293
3031691,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.942493,-88.477592
3026595,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.954792,-88.375191
3026541,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.951794,-88.494392
3026549,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.01239,-88.476593
3026586,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956593,-88.428497
3026581,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.968792,-88.384293
3026553,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012791,-88.442596
3026543,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.955292,-88.485191
3031661,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012192,-88.457191
3031681,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.95689,-88.466591
3026575,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.979591,-88.414291
3026587,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.959892,-88.408791
3030823,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956791,-88.477791
3026524,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.000492,-88.472595
3030828,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.925491,-88.459396
3031688,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.958893,-88.398293
3026579,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.976994,-88.390594
3026559,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.993793,-88.466393
3031701,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.943192,-88.401794
3026526,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.990391,-88.433594
3026542,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.981091,-88.478096
3031662,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.015991,-88.448593
3026564,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.00489,-88.396194
3026530,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.946091,-88.492897
3031678,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.970192,-88.402596
3026551,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012093,-88.463097
3031660,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.012192,-88.460091
3026569,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.969391,-88.497795
3026602,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.980991,-88.465691
3031665,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.000393,-88.404892
3031687,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.959892,-88.412796
3031699,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.94709,-88.423294
3030822,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.956593,-88.503693
3026582,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.976891,-88.381897
3031717,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.010891,-88.423096
3026578,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.976791,-88.394493
3026574,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.971493,-88.424194
3026546,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.00209,-88.371292
3026589,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.95359,-88.401398
3031692,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.943192,-88.462997
3026540,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.935593,-88.460091
3030820,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.97179,-88.500793
3026539,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.942593,-88.467697
3030826,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.946392,-88.408592
3026555,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.010792,-88.409294
3026604,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.986794,-88.395393
3026605,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.987694,-88.392395
3070918,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001419,-88.437714
3031695,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.942791,-88.442291
3026548,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.019093,-88.483994
3026565,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001392,-88.389091
3026557,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001091,-88.487297
3026577,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.970192,-88.398598
3026527,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.95779,-88.497597
3031672,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.974293,-88.488594
3026606,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.988491,-88.389496
3026567,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.987694,-88.414192
3026584,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.954693,-88.441093
3026599,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.968891,-88.432396
3026545,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.000992,-88.409897
3031706,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.95639,-88.456192
3026608,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.001892,-88.385094
3026571,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.974293,-88.451691
3026573,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.970791,-88.427597
3031716,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,41.017391,-88.424393
3026596,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.943092,-88.498695
3026558,IL,Livingston County,Cayuga Ridge,2010.0,2000.0,78.0,87.0,5944.68,121.6,40.99789,-88.468697
3018715,CO,Weld County,Cedar Creek,2007.0,1500.0,80.0,77.0,4656.63,118.6,40.938194,-104.050888
3018873,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.897594,-103.958893
3018779,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.855492,-104.040192
3018747,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.839294,-104.093086
3018856,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.823593,-104.058594
3018789,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.833492,-104.066193
3026731,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.900093,-104.050087
3070944,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.897858,-104.053749
3018773,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.865093,-104.042091
3018714,CO,Weld County,Cedar Creek,2007.0,1500.0,80.0,77.0,4656.63,118.6,40.940094,-104.04789
3018902,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.898193,-103.927689
3023281,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.830692,-104.08239
3018690,CO,Weld County,Cedar Creek,2007.0,1500.0,80.0,77.0,4656.63,118.6,40.960392,-104.043388
3018880,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.903091,-103.952293
3018811,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.881695,-103.985191
3069898,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.903721,-103.944901
3018791,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.829494,-104.067886
3018812,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.881992,-103.989792
3070935,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.880802,-104.065109
3018734,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.854092,-104.102287
3069897,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.904514,-103.942001
3070947,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.891171,-104.063065
3018730,CO,Weld County,Cedar Creek,2007.0,1500.0,80.0,77.0,4656.63,118.6,40.882492,-104.08889
3069876,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.91592,-103.976555
3018740,CO,Weld County,Cedar Creek,2007.0,1000.0,69.0,61.4,2960.92,99.7,40.869595,-104.060089
